id,name,type,status,source,neighborhood,google_id,search,geometry,x,y,cell_id,zone
1792,Thompson Square,Parks,checked,google_api,Charlestown,ChIJUb5Cre1w44kRS4AOacWEnoA,square,"c(-71.064504, 42.375325)",-71.064504,42.375325,194,boston
1794,Thoreau Path,Parks,new,humancoding_fall,West End,NA,NA,"c(-71.0660015, 42.364767)",-71.0660015,42.364767,174,validation
1796,Thornton Street Urban Farm & Community Gardens,Community Spaces,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0913059, 42.3237836)",-71.0913059,42.3237836,96,validation
1797,Tierney Learning Center,Community Spaces,checked,google_api,South Boston,ChIJQWvJjV9644kRNoK5kDByYdY,community center,"c(-71.050363, 42.330543)",-71.050363,42.330543,127,validation
1798,Tiger Sugar,Social Businesses,new,humancoding_fall,Allston,NA,NA,"c(-71.1315518, 42.3509926)",-71.1315518,42.3509926,140,boston
1799,Timothy Baptist Church,Places of Worship,"new, visited",humancoding_fall,Roxbury,NA,NA,"c(-71.0922335, 42.328766)",-71.0922335,42.328766,107,validation
1800,Tina Nail,Social Businesses,new,humancoding_fall,Roslindale,NA,NA,"c(-71.139591, 42.286)",-71.139591,42.286,43,boston
1801,Titus Sparrow Park,Parks,checked,google_api,South End,ChIJoS5PexF644kRgNAaf-V1WY8,park,"c(-71.07979, 42.343569)",-71.07979,42.343569,144,validation
1802,Tobin Community Center Garden,Parks,new,humancoding_fall,Mission Hill,NA,NA,"c(-71.0979669, 42.3328885)",-71.0979669,42.3328885,107,validation
1803,Tokava,Social Businesses,checked,google_api,Jamaica Plain,ChIJfYVp-3F544kRJ9ZChXvdSGo,cafe,"c(-71.114369, 42.314779)",-71.114369,42.314779,83,validation
1804,Tom White's Garden,Parks,checked,google_api,Beacon Hill,ChIJZfU3zxdx44kRO7YDfgbfDg4,garden,"c(-71.072946, 42.355837)",-71.072946,42.355837,162,validation
1805,Tontine Crescent,Parks,new,humancoding_fall,Downtown,NA,NA,"c(-71.0584897, 42.3555801)",-71.0584897,42.3555801,175,validation
1806,Toohing Playground,Parks,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0497848, 42.2840551)",-71.0497848,42.2840551,71,validation
1807,Top Class Cuts Barber Shop,Social Businesses,"new, visited",humancoding_fall,Dorchester,NA,NA,"c(-71.07206874, 42.29412183)",-71.07206874,42.29412183,69,validation
1808,Top of the Line Barbershop,Parks,checked,google_api,Hyde Park,ChIJE0ea70V-44kRjRcZSYSQBW0,square,"c(-71.132256, 42.237119)",-71.132256,42.237119,5,boston
1809,Town Field and Doherty-Gibson Playground,Parks,checked,google_api,Dorchester,ChIJw9EUzqJ744kR10PPuK1tOqY,park,"c(-71.061212, 42.297493)",-71.061212,42.297493,79,validation
1810,Tradesman Coffee shop & Pizza Bar,Social Businesses,new,humancoding_fall,Charlestown,NA,NA,"c(-71.0719328, 42.380445)",-71.0719328,42.380445,193,boston
1812,Trash Field,Parks,"new, visited",humancoding_fall,Dorchester,NA,NA,"c(-71.05304785, 42.3080328)",-71.05304785,42.3080328,88,validation
1814,Tree of Life Bookstore,Social Businesses,checked,google_api,Allston,ChIJ7YXQbUN544kRyZtl7yVe-IU,bookstore,"c(-71.132088, 42.35408)",-71.132088,42.35408,140,boston
1816,Tremont Temple Baptist Church,Places of Worship,new,humancoding_fall,Downtown,NA,NA,"c(-71.0607005, 42.3576063)",-71.0607005,42.3576063,175,validation
1817,Tri Js' House-Barbering & Hair,Social Businesses,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0591268, 42.3001989)",-71.0591268,42.3001989,79,validation
1819,Trident Booksellers & Cafe,Social Businesses,checked,google_api,Back Bay,ChIJPWuhSAV644kRBAzOCF4Bqno,bookstore,"c(-71.08669, 42.348357)",-71.08669,42.348357,143,validation
1820,Trinity Church,Places of Worship,new,humancoding_fall,Back Bay,NA,NA,"c(-71.0756384, 42.3499469)",-71.0756384,42.3499469,162,validation
1821,Trinity Lutheran Church,Places of Worship,checked,google_api,West Roxbury,ChIJ90dWYzp544kRU4qpSvr9niU,place of worship,"c(-71.129902, 42.298865)",-71.129902,42.298865,64,validation
1822,"Trotter School Playground
",Parks,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0887362, 42.3150857)",-71.0887362,42.3150857,85,validation
1824,Tufts University Health Sciences Bookstore,Social Businesses,checked,google_api,Chinatown,ChIJ_xxf1Hl644kRq0JShChNG00,bookstore,"c(-71.06143, 42.350386)",-71.06143,42.350386,163,validation
1825,Turtle Pond,Parks,checked,google_api,Hyde Park,ChIJk2dlL-J-44kRv9CsJFuYOMM,park,"c(-71.14258, 42.266416)",-71.14258,42.266416,24,boston
1826,Tutti Frutti,Social Businesses,new,humancoding_fall,East Boston,NA,NA,"c(-71.027944, 42.3793724)",-71.027944,42.3793724,208,boston
1827,Tweed Barbers of Boston,Social Businesses,new,humancoding_fall,South End,NA,NA,"c(-71.0682178, 42.342109)",-71.0682178,42.342109,145,validation
1828,Twelfth Baptist Church,Places of Worship,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0828633, 42.3255393)",-71.0828633,42.3255393,108,validation
1829,Twin Donuts,Social Businesses,new,humancoding_fall,Allston,NA,NA,"c(-71.1379885, 42.3535419)",-71.1379885,42.3535419,139,boston
1830,Tynan Community Center,Community Spaces,checked,google_api,South Boston,ChIJL90w_pF644kRtS6XQUa-Ihw,community center,"c(-71.039007, 42.334526)",-71.039007,42.334526,147,validation
1831,Ula Café,Social Businesses,checked,google_api,Jamaica Plain,ChIJWYB2dHt544kRz0iK2CaKUsk,cafe,"c(-71.103995, 42.314645)",-71.103995,42.314645,84,validation
1832,UMass Boston Bookstore,Social Businesses,checked,google_api,Dorchester,ChIJtTdAVvh644kRfSDJpe0dSSA,bookstore,"c(-71.036355, 42.312976)",-71.036355,42.312976,100,excluded_validation
1833,UMass Harborwalk Park,Parks,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0407887, 42.3124449)",-71.0407887,42.3124449,100,excluded_validation
1834,Underground at Ink Block,Parks,new,humancoding_fall,South End,NA,NA,"c(-71.0617996, 42.3440536)",-71.0617996,42.3440536,145,validation
1835,Union Church,Places of Worship,checked,google_api,South End,ChIJt9192xN644kRxDVjQ-aNKAc,place of worship,"c(-71.079137, 42.343135)",-71.079137,42.343135,144,validation
1836,Union Park Street Play Area,Parks,checked,google_api,South End,ChIJpc77fRt744kRDoKCm0GOsKI,park,"c(-71.065578, 42.339535)",-71.065578,42.339535,145,validation
1837,Union Square,Parks,checked,google_api,Allston,ChIJN7w9-M5544kRe91-drN_Ow8,square,"c(-71.136636, 42.353696)",-71.136636,42.353696,139,boston
1841,Union Square Donuts Outpost,Social Businesses,checked,google_api,Brighton,ChIJWf3ikUl544kR37TYm6WroFU,square,"c(-71.144158, 42.356963)",-71.144158,42.356963,139,boston
1842,Union Street Park,Parks,new,humancoding_fall,Downtown,NA,NA,"c(-71.0569401, 42.3604451)",-71.0569401,42.3604451,175,validation
1843,Unique 8 Hair Place,Social Businesses,new,humancoding_fall,Chinatown,NA,NA,"c(-71.0602568, 42.3506871)",-71.0602568,42.3506871,163,validation
1846,United Baptist Church,Places of Worship,new,humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1051013, 42.3223675)",-71.1051013,42.3223675,95,validation
1847,United Congregational Church of Weston,Places of Worship,new,humancoding_fall,South End,NA,NA,"c(-71.077155, 42.3418354)",-71.077155,42.3418354,144,validation
1848,United Emmanuel Holiness Church,Places of Worship,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0842239, 42.3352877)",-71.0842239,42.3352877,125,validation
1849,United Health Church,Places of Worship,checked,google_api,South End,ChIJQT7HPK1744kRxHqr1bOH__0,place of worship,"c(-71.069852, 42.346262)",-71.069852,42.346262,145,validation
1850,"United House of Prayer
",Places of Worship,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0881687, 42.3078473)",-71.0881687,42.3078473,76,validation
1851,Unity Tower Garden,Parks,new,humancoding_fall,South End,NA,NA,"c(-71.0722713, 42.3413299)",-71.0722713,42.3413299,144,validation
1852,Universal Buddhist Congregation,Places of Worship,new,humancoding_fall,East Boston,NA,NA,"c(-71.0374178, 42.3781621)",-71.0374178,42.3781621,207,boston
1853,University Bible Fellowship,Places of Worship,checked,google_api,Brighton,ChIJM1yPoiV544kRSu6Iw4_XA6k,place of worship,"c(-71.151768, 42.349211)",-71.151768,42.349211,120,boston
1854,Uphams Corner Branch of the Boston Public Library,Community Spaces,checked,google_api,Dorchester,ChIJAZ7BX7N744kRtKZoENzwO8o,library,"c(-71.067651, 42.314753)",-71.067651,42.314753,98,validation
1855,Upscale Nail Design,Social Businesses,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0814409, 42.3206186)",-71.0814409,42.3206186,96,validation
1856,Valenti Square,Parks,new,humancoding_fall,West End,NA,NA,"c(-71.0585879, 42.3649156)",-71.0585879,42.3649156,184,validation
1858,Ventura Park,Parks,checked,google_api,Dorchester,ChIJU6xjOPd944kRJU_qVgqPKP4,park,"c(-71.063522, 42.269458)",-71.063522,42.269458,49,validation
1859,Veterans Memorial,Parks,"new, visited",humancoding_fall,Fenway,NA,NA,"c(-71.08959597, 42.33777247)",-71.08959597,42.33777247,124,validation
1860,Veterans Park,Parks,checked,google_api,South Boston,ChIJwU_TBlx644kRm94JYefFSkQ,park,"c(-71.056277, 42.328373)",-71.056277,42.328373,110,validation
1861,Victory Road Park,Parks,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0523956, 42.2962876)",-71.0523956,42.2962876,79,validation
1862,Victory Road Park,Parks,checked,google_api,Dorchester,ChIJA8_8VqB744kRrkXtB4uvhrw,park,"c(-71.046796, 42.298812)",-71.046796,42.298812,80,validation
1863,Villa Sombrero Café,Social Businesses,checked,google_api,Dorchester,ChIJtfkgIEp644kRbj9qeSMfFEs,cafe,"c(-71.071983, 42.32131)",-71.071983,42.32131,97,validation
1864,Vine Street Community Center,Community Spaces,checked,google_api,Roxbury,ChIJc1_ufzd644kRv21Bz5dN9FM,community center,"c(-71.076723, 42.326786)",-71.076723,42.326786,109,validation
1865,Virginia and Monadnock Streets Garden,Parks,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0686511, 42.3171209)",-71.0686511,42.3171209,97,validation
1866,Vivi Bubble Tea Mass Ave,Social Businesses,new,humancoding_fall,Back Bay,NA,NA,"c(-71.0868407, 42.3458031)",-71.0868407,42.3458031,143,validation
1867,Voice of the Gospel,Places of Worship,checked,google_api,Mattapan,ChIJr5vHyB9844kRCxYdtj4LNDM,place of worship,"c(-71.096327, 42.265824)",-71.096327,42.265824,36,boston
1868,Wachusett Street Park,Parks,checked,google_api,Jamaica Plain,ChIJUxWFeNF544kRejqKD7DSy2s,park,"c(-71.112678, 42.296279)",-71.112678,42.296279,66,validation
1869,Wakullah St. CG,Community Spaces,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0867623, 42.3221341)",-71.0867623,42.3221341,96,validation
1870,Walden Garden,Parks,new,humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1046482, 42.3253585)",-71.1046482,42.3253585,95,validation
1871,Waldren Road Garden,Parks,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0952691, 42.3158182)",-71.0952691,42.3158182,85,validation
1872,Walker Playground,Parks,checked,google_api,Mattapan,ChIJdyerkwZ844kROypuZy0iRQU,park,"c(-71.089336, 42.277826)",-71.089336,42.277826,47,boston
1873,Walnut Park Play Area,Parks,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0940308, 42.3144931)",-71.0940308,42.3144931,85,validation
1874,"Walthall Chapel
",Places of Worship,new,humancoding_fall,Roxbury,NA,NA,"c(-71.077988, 42.316607)",-71.077988,42.316607,97,validation
1875,Waltham Square,Parks,checked,google_api,South End,ChIJHeB9xVd744kRaWP7OPzh2OM,square,"c(-71.067709, 42.340605)",-71.067709,42.340605,145,validation
1876,Warren Gardens/Gendrot Trust,Parks,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0834118, 42.3234902)",-71.0834118,42.3234902,96,validation
1877,Washburn Street Green,Parks,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0570495, 42.3250631)",-71.0570495,42.3250631,110,validation
1881,Water Resources Authority Library,Community Spaces,checked,google_api,Charlestown,ChIJnV_fXPZw44kR2a045qTOPTw,library,"c(-71.053723, 42.375696)",-71.053723,42.375696,195,boston
1882,Waterfront Park,Parks,checked,google_api,South Boston Waterfront,ChIJaZBCF6Nx44kRa3oPEspnpEg,park,"c(-71.044763, 42.352923)",-71.044763,42.352923,164,validation
1884,Weesh Bake Shop,Social Businesses,new,humancoding_fall,Roslindale,NA,NA,"c(-71.1300144, 42.2866892)",-71.1300144,42.2866892,44,boston
1888,Wesley United Methodist Church,Places of Worship,checked,google_api,Mattapan,ChIJfU4mb3R844kR-vs9CzK89S8,place of worship,"c(-71.069661, 42.274286)",-71.069661,42.274286,49,validation
1889,West 2nd Street Park and Community Garden,Parks,new,humancoding_fall,South Boston,NA,NA,"c(-71.051398, 42.3419978)",-71.051398,42.3419978,146,validation
1890,West End Branch of the Boston Public Library,Community Spaces,checked,google_api,West End,ChIJDfObXppw44kR_ZSvg_yTle4,library,"c(-71.065052, 42.36154)",-71.065052,42.36154,174,validation
1892,West Napoli Cafe,Social Businesses,checked,google_api,West Roxbury,ChIJyweZADB_44kRjrRZHBGY5Ow,cafe,"c(-71.15681, 42.283614)",-71.15681,42.283614,31,boston
1894,West Roxbury Basketball Courts,Parks,new,humancoding_fall,West Roxbury,NA,NA,"c(-71.1559206, 42.2825726)",-71.1559206,42.2825726,31,boston
1895,West Roxbury Branch of the Boston Public Library,Community Spaces,checked,google_api,West Roxbury,ChIJs3XDqDp_44kRlafca6Lxxr4,library,"c(-71.157465, 42.283372)",-71.157465,42.283372,31,boston
1896,West Roxbury Parkway,Parks,checked,google_api,Roslindale,ChIJMaLuL9Z-44kRUbAmg3VR4Wk,park,"c(-71.142252, 42.278962)",-71.142252,42.278962,32,boston
1897,West Springfield Garden,Parks,new,humancoding_fall,South End,NA,NA,"c(-71.0779613, 42.3381579)",-71.0779613,42.3381579,125,validation
1899,West Street Urban Wild,Parks,checked,google_api,Hyde Park,ChIJS66vZQp_44kRzEj3W1RhbSA,park,"c(-71.1160553, 42.257116)",-71.1160553,42.257116,18,boston
1900,West Village Quad,Parks,"new, visited",humancoding_fall,Fenway,NA,NA,"c(-71.0926798, 42.3372984)",-71.0926798,42.3372984,124,validation
1901,Westerly Burying Ground,Places of Worship,new,humancoding_fall,West Roxbury,NA,NA,"c(-71.158774, 42.281505)",-71.158774,42.281505,31,boston
1902,WFM Coffee Bar,Social Businesses,checked,google_api,Brighton,ChIJy3ZEirN544kRkZUTUqD46tE,cafe,"c(-71.140303, 42.342771)",-71.140303,42.342771,105,boston
1903,"Wheatland Community Garden
",Parks,"new, visited",humancoding_fall,Dorchester,NA,NA,"c(-71.0761603, 42.292667)",-71.0761603,42.292667,69,validation
1904,White Birch Gardens,Parks,new,humancoding_fall,West Roxbury,NA,NA,"c(-71.147675, 42.289119)",-71.147675,42.289119,42,boston
1905,White Street Baptist Church,Places of Worship,new,humancoding_fall,East Boston,NA,NA,"c(-71.03703, 42.380786)",-71.03703,42.380786,207,boston
1906,Whitey McGra Memorial,Parks,"new, visited",humancoding_fall,South Boston,NA,NA,"c(-71.0257163, 42.3331392)",-71.0257163,42.3331392,148,validation
1907,Wiliana's Beauty Salon,Social Businesses,new,humancoding_fall,Roslindale,NA,NA,"c(-71.1299029, 42.2846652)",-71.1299029,42.2846652,44,boston
1908,William A. Meaney Playground,Parks,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0590809, 42.3188432)",-71.0590809,42.3188432,98,validation
1909,William F. Flaherty Playground,Parks,new,humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1044547, 42.311853)",-71.1044547,42.311853,84,validation
1910,William G. Walsh Playground,Parks,checked,google_api,Mattapan,ChIJoxBSCnV844kRxbheUArcw00,park,"c(-71.070948, 42.276928)",-71.070948,42.276928,49,validation
1911,"William J. Devine Golf Course at Franklin Park
",Parks,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0885327, 42.3010608)",-71.0885327,42.3010608,76,validation
1912,William Lloyd Garrison Fountain,Parks,"new, visited",humancoding_fall,Roxbury,NA,NA,"c(-71.09245051, 42.32822613)",-71.09245051,42.32822613,107,validation
1914,Williams Square,Parks,checked,google_api,Hyde Park,ChIJcTOoKWJ-44kRPzwbWtX0Yf4,park,"c(-71.114957, 42.24584)",-71.114957,42.24584,11,boston
1915,Willian Miller Memorial Park,Parks,new,humancoding_fall,South Boston,NA,NA,"c(-71.0367679, 42.3414718)",-71.0367679,42.3414718,147,validation
1916,Willow Path,Parks,"new, visited",humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1197469, 42.3066255)",-71.1197469,42.3066255,74,validation
1917,Willowwood Rock,Parks,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0860943, 42.2856039)",-71.0860943,42.2856039,58,boston
1918,Wilson Park,Parks,new,humancoding_fall,Brighton,NA,NA,"c(-71.1459603, 42.3410216)",-71.1459603,42.3410216,105,boston
1919,Windermore Community Garden,Community Spaces,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0626215, 42.3149313)",-71.0626215,42.3149313,98,validation
1920,Winthrop Playground,Parks,checked,google_api,Roxbury,ChIJB97yWwB744kRL3RA9ejL8j8,park,"c(-71.07597, 42.317451)",-71.07597,42.317451,97,validation
1921,Winthrop Square,Parks,checked,google_api,Charlestown,ChIJYeToXfJw44kRfc8Wp9rwENI,park,"c(-71.059991, 42.374444)",-71.059991,42.374444,194,boston
1922,Wood Island Bay Edge Park,Parks,new,humancoding_fall,East Boston,NA,NA,"c(-71.0146796, 42.3800266)",-71.0146796,42.3800266,209,excluded_boston
1923,Woodworth Square,Parks,checked,google_api,Hyde Park,ChIJhRFPwQR_44kRWvaMxomHca4,square,"c(-71.112599, 42.255637)",-71.112599,42.255637,18,boston
1924,Worchester Street Community Garden,Parks,new,humancoding_fall,South End,NA,NA,"c(-71.0795921, 42.3406124)",-71.0795921,42.3406124,125,validation
1925,Word of Life Tabernacle,Places of Worship,checked,google_api,Jamaica Plain,ChIJs2ZWVX5544kR4h7Rqm7ROCY,place of worship,"c(-71.100278, 42.319071)",-71.100278,42.319071,95,validation
1926,Wormwood Park,Parks,checked,google_api,South Boston Waterfront,ChIJ3coGI35644kRv9JWb6j2fmA,park,"c(-71.05038, 42.347601)",-71.05038,42.347601,164,validation
1927,Yawkey Konbit Kreyol Center | Dorchester,Community Spaces,checked,google_api,Dorchester,ChIJURt2T8Z744kR_ssH1tyUdTg,community center,"c(-71.077116, 42.306389)",-71.077116,42.306389,86,validation
1928,Yi Fang Taiwan Fruit Tea,Social Businesses,new,humancoding_fall,Back Bay,NA,NA,"c(-71.0812233, 42.3501916)",-71.0812233,42.3501916,144,validation
1929,YMCA Youth Development Center,Community Spaces,checked,google_api,Brighton,ChIJS1VnEnV544kRUInTgti0yuc,community center,"c(-71.165902, 42.35063)",-71.165902,42.35063,119,boston
1930,Yusuf Mosque,Places of Worship,new,humancoding_fall,Brighton,NA,NA,"c(-71.154564, 42.340933)",-71.154564,42.340933,104,boston
1931,Z Nails & Spa,Social Businesses,new,humancoding_fall,Mattapan,NA,NA,"c(-71.0939543, 42.2690985)",-71.0939543,42.2690985,36,boston
1933,Zafiro Barber Shop,Social Businesses,new,humancoding_fall,East Boston,NA,NA,"c(-71.0277665, 42.3789704)",-71.0277665,42.3789704,208,boston
1936,Zia Gianna - Italian Bakery & Caffè,Social Businesses,checked,google_api,Dorchester,ChIJ0as4tpB744kR9Qmf4JddnD4,cafe,"c(-71.063065, 42.290943)",-71.063065,42.290943,70,validation
1937,Zion Assembly Apostolic Church,Places of Worship,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0806387, 42.2964505)",-71.0806387,42.2964505,68,validation
1938,Zion Fire Holiness Church of God,Places of Worship,new,humancoding_fall,Roxbury,NA,NA,"c(-71.082623, 42.3285138)",-71.082623,42.3285138,108,validation
1939,Zion Temple Holy Church,Places of Worship,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0788411, 42.2828305)",-71.0788411,42.2828305,59,validation
1940,Zoe Hair Studio,Social Businesses,new,humancoding_fall,Chinatown,NA,NA,"c(-71.0616043, 42.3515285)",-71.0616043,42.3515285,163,validation
1941,Zume's Coffee House,Social Businesses,new,humancoding_fall,Charlestown,NA,NA,"c(-71.0654592, 42.3766175)",-71.0654592,42.3766175,194,boston
1942,จุด 1245Cathedral Station ,Social Businesses,new,humancoding_fall,South End,NA,NA,"c(-71.0668255, 42.3427843)",-71.0668255,42.3427843,145,validation
1944,華同學祖父之墓,Places of Worship,new,humancoding_fall,Roslindale,NA,NA,"c(-71.1055672, 42.2807856)",-71.1055672,42.2807856,46,boston
